SectionID,Year,Semester
43709,2003,Fall
43710,2004,Fall
43711,2020,Summer
43712,2001,Fall
43713,2021,Summer
43714,2019,Summer
43715,2012,Summer
43716,2008,Spring
43717,2007,Fall
43718,2001,Spring
43719,2015,Spring
43720,2004,Spring
43721,2015,Fall
43722,2022,Summer
43723,2000,Summer
43724,2004,Fall
43725,2017,Summer
43726,2000,Fall
43727,2012,Spring
43728,2011,Spring
43729,2008,Spring
43730,2005,Summer
43731,2001,Fall
43732,2003,Spring
43733,2021,Summer
43734,2020,Fall
43735,2020,Fall
43736,2004,Spring
43737,2008,Fall
43738,2001,Fall
43739,2017,Summer
43740,2016,Fall
43741,2016,Spring
43742,2001,Summer
43743,2011,Fall
43744,2012,Spring
43745,2021,Summer
43746,2012,Fall
43747,2015,Summer
43748,2005,Spring
43749,2019,Spring
43750,2009,Summer
43751,2022,Spring
43752,2001,Fall
43753,2007,Fall
43754,2015,Fall
43755,2014,Fall
43756,2010,Fall
43757,2008,Spring
43758,2006,Spring
43759,2001,Spring
43760,2021,Fall
43761,2003,Summer
43762,2006,Fall
43763,2005,Spring
43764,2008,Spring
43765,2001,Spring
43766,2009,Summer
43767,2022,Summer
43768,2006,Spring
43769,2022,Spring
43770,2020,Fall
43771,2012,Summer
43772,2001,Fall
43773,2020,Fall
43774,2000,Spring
43775,2002,Spring
43776,2013,Fall
43777,2016,Spring
43778,2022,Spring
43779,2017,Spring
43780,2005,Summer
43781,2020,Summer
43782,2010,Spring
43783,2011,Summer
43784,2010,Fall
43785,2015,Fall
43786,2015,Spring
43787,2000,Summer
43788,2022,Summer
43789,2005,Summer
43790,2017,Spring
43791,2019,Summer
43792,2021,Summer
43793,2010,Fall
43794,2005,Summer
43795,2004,Summer
43796,2012,Fall
43797,2011,Summer
43798,2020,Summer
43799,2021,Fall
43800,2009,Summer
43801,2008,Summer
43802,2015,Fall
43803,2001,Summer
43804,2022,Spring
43805,2005,Summer
43806,2005,Summer
43807,2020,Fall
43808,2002,Fall
43809,2022,Spring
43810,2010,Summer
43811,2000,Spring
43812,2004,Summer
43813,2012,Fall
43814,2011,Spring
43815,2005,Fall
43816,2006,Fall
43817,2018,Fall
43818,2012,Summer
43819,2001,Spring
43820,2012,Spring
43821,2005,Spring
43822,2022,Summer
43823,2021,Fall
43824,2002,Fall
43825,2013,Summer
43826,2016,Fall
43827,2006,Spring
43828,2009,Summer
43829,2001,Summer
43830,2005,Summer
43831,2007,Summer
43832,2021,Summer
43833,2011,Fall
43834,2020,Fall
43835,2017,Summer
43836,2007,Spring
43837,2012,Fall
43838,2005,Fall
43839,2018,Summer
43840,2020,Summer
43841,2012,Spring
43842,2019,Summer
43843,2017,Summer
43844,2006,Fall
43845,2002,Summer
43846,2021,Spring
43847,2018,Fall
43848,2022,Fall
43849,2002,Summer
43850,2012,Fall
43851,2007,Summer
43852,2007,Fall
43853,2008,Fall
43854,2007,Spring
43855,2012,Fall
43856,2014,Spring
43857,2010,Summer
43858,2003,Fall
43859,2007,Fall
43860,2017,Fall
43861,2001,Summer
43862,2015,Fall
43863,2004,Fall
43864,2003,Fall
43865,2008,Fall
43866,2002,Summer
43867,2003,Fall
43868,2017,Spring
43869,2002,Summer
43870,2019,Summer
43871,2002,Summer
43872,2001,Fall
43873,2008,Summer
43874,2009,Fall
43875,2000,Fall
43876,2001,Spring
43877,2015,Summer
43878,2009,Spring
43879,2007,Spring
43880,2005,Spring
43881,2010,Fall
43882,2022,Spring
43883,2015,Summer
43884,2019,Fall
43885,2002,Summer
43886,2015,Fall
43887,2010,Fall
43888,2016,Spring
43889,2022,Fall
43890,2018,Summer
43891,2022,Summer
43892,2019,Fall
43893,2015,Fall
43894,2002,Fall
43895,2002,Fall
43896,2018,Summer
43897,2004,Fall
43898,2003,Spring
43899,2018,Spring
43900,2018,Spring
43901,2003,Fall
43902,2021,Fall
43903,2008,Summer
43904,2002,Spring
43905,2001,Fall
43906,2019,Spring
43907,2001,Spring
43908,2007,Fall
43909,2003,Summer
43910,2011,Spring
43911,2010,Fall
43912,2004,Fall
43913,2022,Summer
43914,2013,Spring
43915,2017,Fall
43916,2014,Summer
43917,2008,Spring
43918,2008,Spring
43919,2003,Summer
43920,2007,Spring
43921,2018,Summer
43922,2018,Spring
43923,2005,Spring
43924,2002,Spring
43925,2011,Fall
43926,2016,Summer
43927,2020,Fall
43928,2015,Fall
43929,2014,Spring
43930,2022,Spring
43931,2000,Summer
43932,2013,Spring
43933,2015,Fall
43934,2007,Summer
43935,2011,Summer
43936,2019,Fall
43937,2015,Fall
43938,2002,Spring
43939,2006,Spring
43940,2018,Fall
43941,2014,Summer
43942,2002,Spring
43943,2016,Spring
43944,2001,Spring
43945,2018,Fall
43946,2018,Summer
43947,2013,Summer
43948,2017,Summer
43949,2004,Summer
43950,2011,Fall
43951,2007,Fall
43952,2020,Summer
43953,2012,Spring
43954,2022,Summer
43955,2016,Fall
43956,2011,Summer
43957,2001,Spring
43958,2002,Fall
43959,2015,Summer
43960,2012,Spring
43961,2008,Summer
43962,2016,Spring
43963,2020,Fall
43964,2020,Fall
43965,2022,Spring
43966,2009,Fall
43967,2008,Fall
43968,2022,Spring
43969,2012,Fall
43970,2013,Summer
43971,2017,Summer
43972,2007,Fall
43973,2004,Summer
43974,2001,Fall
43975,2017,Fall
43976,2011,Summer
43977,2006,Spring
43978,2022,Summer
43979,2005,Spring
43980,2018,Spring
43981,2010,Fall
43982,2003,Spring
43983,2010,Spring
43984,2016,Summer
43985,2007,Fall
43986,2021,Summer
43987,2015,Summer
43988,2007,Summer
43989,2017,Spring
43990,2020,Summer
43991,2018,Fall
43992,2005,Summer
43993,2020,Fall
43994,2008,Spring
43995,2021,Summer
43996,2012,Fall
43997,2006,Spring
43998,2017,Fall
43999,2007,Spring
44000,2011,Fall
44001,2001,Spring
44002,2003,Summer
44003,2021,Summer
44004,2010,Summer
44005,2011,Summer
44006,2021,Fall
44007,2003,Spring
44008,2012,Spring
44009,2002,Spring
44010,2010,Fall
44011,2004,Spring
44012,2009,Fall
44013,2003,Fall
44014,2000,Summer
44015,2008,Summer
44016,2017,Spring
44017,2009,Fall
44018,2019,Spring
44019,2002,Summer
44020,2011,Spring
44021,2008,Fall
44022,2019,Spring
44023,2002,Summer
44024,2004,Summer
44025,2014,Fall
44026,2005,Spring
44027,2009,Spring
44028,2012,Fall
44029,2019,Summer
44030,2016,Summer
44031,2004,Fall
44032,2009,Summer
44033,2002,Summer
44034,2000,Summer
44035,2011,Summer
44036,2000,Summer
44037,2008,Spring
44038,2014,Fall
44039,2006,Fall
44040,2020,Spring
44041,2010,Fall
44042,2010,Summer
44043,2002,Summer
44044,2001,Fall
44045,2008,Fall
44046,2017,Spring
44047,2007,Fall
44048,2004,Fall
44049,2016,Spring
44050,2004,Summer
44051,2017,Spring
44052,2000,Spring
44053,2002,Fall
44054,2000,Spring
44055,2013,Spring
44056,2000,Summer
44057,2002,Spring
44058,2016,Spring
44059,2019,Spring
44060,2012,Summer
44061,2019,Fall
44062,2002,Fall
44063,2015,Fall
44064,2013,Fall
44065,2022,Spring
44066,2000,Fall
44067,2012,Summer
44068,2019,Spring
44069,2020,Fall
44070,2003,Fall
44071,2009,Summer
44072,2018,Summer
44073,2004,Fall
44074,2000,Spring
44075,2002,Summer
44076,2019,Summer
44077,2007,Spring
44078,2022,Summer
44079,2010,Spring
44080,2012,Spring
44081,2015,Spring
44082,2000,Spring
44083,2004,Fall
44084,2009,Summer
44085,2005,Spring
44086,2013,Spring
44087,2019,Fall
44088,2007,Spring
44089,2006,Summer
44090,2022,Fall
44091,2009,Summer
44092,2013,Fall
44093,2003,Fall
44094,2014,Summer
44095,2005,Fall
44096,2009,Fall
44097,2022,Spring
44098,2010,Summer
44099,2010,Spring
44100,2005,Fall
44101,2022,Spring
44102,2019,Fall
44103,2013,Summer
44104,2014,Spring
44105,2019,Fall
44106,2014,Summer
44107,2020,Summer
44108,2018,Spring
44109,2008,Summer
44110,2008,Summer
44111,2002,Spring
44112,2017,Fall
44113,2017,Fall
44114,2000,Fall
44115,2017,Fall
44116,2007,Summer
44117,2006,Spring
44118,2012,Summer
44119,2003,Fall
44120,2017,Summer
44121,2005,Summer
44122,2018,Fall
44123,2006,Fall
44124,2003,Summer
44125,2000,Summer
44126,2002,Summer
44127,2019,Spring
44128,2003,Spring
44129,2011,Spring
44130,2003,Fall
44131,2001,Summer
44132,2004,Summer
44133,2017,Fall
44134,2009,Summer
44135,2000,Spring
44136,2022,Summer
44137,2018,Summer
44138,2007,Spring
44139,2010,Fall
44140,2008,Fall
44141,2008,Fall
44142,2010,Fall
44143,2014,Fall
44144,2021,Summer
44145,2010,Spring
44146,2013,Spring
44147,2003,Fall
44148,2018,Spring
44149,2004,Summer
44150,2013,Fall
44151,2003,Fall
44152,2007,Summer
44153,2009,Spring
44154,2011,Spring
44155,2010,Summer
44156,2004,Fall
44157,2016,Summer
44158,2020,Summer
44159,2021,Spring
44160,2012,Spring
44161,2000,Spring
44162,2003,Spring
44163,2020,Summer
44164,2007,Summer
44165,2006,Summer
44166,2002,Spring
44167,2017,Spring
44168,2013,Summer
44169,2001,Spring
44170,2001,Fall
44171,2007,Fall
44172,2015,Fall
44173,2017,Fall
44174,2017,Spring
44175,2016,Spring
44176,2017,Summer
44177,2007,Fall
44178,2003,Summer
44179,2004,Summer
44180,2005,Summer
44181,2011,Summer
44182,2002,Spring
44183,2000,Spring
44184,2010,Summer
44185,2004,Fall
44186,2008,Spring
44187,2019,Spring
44188,2003,Fall
44189,2019,Fall
44190,2014,Summer
44191,2002,Fall
44192,2020,Fall
44193,2018,Summer
44194,2018,Summer
44195,2015,Summer
44196,2020,Spring
44197,2008,Summer
44198,2011,Spring
44199,2009,Spring
44200,2003,Spring
44201,2014,Fall
44202,2008,Summer
44203,2004,Fall
44204,2012,Summer
44205,2008,Spring
44206,2021,Fall
44207,2022,Summer
44208,2001,Spring
44209,2011,Spring
44210,2000,Fall
44211,2004,Fall
44212,2007,Fall
44213,2004,Summer
44214,2002,Spring
44215,2000,Fall
44216,2003,Summer
44217,2016,Spring
44218,2021,Fall
44219,2020,Spring
44220,2014,Summer
44221,2019,Summer
44222,2009,Summer
44223,2002,Fall
44224,2001,Spring
44225,2001,Fall
44226,2017,Spring
44227,2006,Summer
44228,2009,Summer
44229,2022,Fall
44230,2006,Summer
44231,2000,Spring
44232,2020,Fall
44233,2011,Summer
44234,2019,Fall
44235,2015,Summer
44236,2011,Spring
44237,2007,Fall
44238,2007,Fall
44239,2009,Spring
44240,2012,Summer
44241,2005,Spring
44242,2004,Summer
44243,2013,Fall
44244,2014,Spring
44245,2017,Summer
44246,2017,Fall
44247,2022,Summer
44248,2001,Spring
44249,2005,Summer
44250,2020,Spring
44251,2001,Summer
44252,2019,Spring
44253,2014,Summer
44254,2003,Spring
44255,2018,Fall
44256,2008,Spring
44257,2017,Summer
44258,2010,Spring
44259,2022,Fall
44260,2009,Fall
44261,2008,Summer
44262,2000,Fall
44263,2000,Summer
44264,2000,Fall
44265,2016,Summer
44266,2017,Spring
44267,2008,Spring
44268,2006,Summer
44269,2019,Spring
44270,2001,Spring
44271,2018,Spring
44272,2021,Fall
44273,2008,Fall
44274,2005,Fall
44275,2018,Fall
44276,2012,Fall
44277,2006,Summer
44278,2016,Spring
44279,2017,Fall
44280,2011,Summer
44281,2002,Summer
44282,2022,Fall
44283,2021,Spring
44284,2021,Spring
44285,2003,Spring
44286,2006,Summer
44287,2015,Spring
44288,2019,Fall
44289,2005,Spring
44290,2021,Summer
44291,2006,Summer
44292,2017,Fall
44293,2014,Fall
44294,2002,Fall
44295,2004,Spring
44296,2003,Spring
44297,2013,Summer
44298,2012,Fall
44299,2005,Summer
44300,2016,Spring
44301,2012,Fall
44302,2006,Summer
44303,2019,Spring
44304,2021,Summer
44305,2003,Fall
44306,2004,Fall
44307,2017,Spring
44308,2002,Fall
44309,2016,Spring
44310,2018,Summer
44311,2011,Fall
44312,2021,Spring
44313,2017,Spring
44314,2017,Fall
44315,2000,Summer
44316,2013,Fall
44317,2018,Spring
44318,2008,Spring
44319,2004,Fall
44320,2011,Fall
44321,2001,Summer
44322,2000,Fall
44323,2004,Fall
44324,2004,Fall
44325,2016,Fall
44326,2019,Fall
44327,2018,Summer
44328,2021,Spring
44329,2001,Summer
44330,2001,Fall
44331,2015,Spring
44332,2005,Spring
44333,2005,Spring
44334,2011,Fall
44335,2007,Spring
44336,2011,Fall
44337,2007,Summer
44338,2014,Summer
44339,2018,Spring
44340,2016,Summer
44341,2019,Spring
44342,2008,Spring
44343,2011,Spring
44344,2000,Spring
44345,2013,Summer
44346,2012,Summer
44347,2003,Spring
44348,2006,Fall
44349,2007,Spring
44350,2015,Spring
44351,2001,Summer
44352,2006,Fall
44353,2005,Spring
44354,2019,Summer
44355,2009,Summer
44356,2005,Spring
44357,2010,Fall
44358,2018,Fall
44359,2019,Spring
44360,2005,Fall
44361,2005,Summer
44362,2008,Fall
44363,2021,Spring
44364,2020,Spring
44365,2008,Summer
44366,2005,Fall
44367,2017,Spring
44368,2010,Spring
44369,2000,Spring
44370,2011,Fall
44371,2011,Spring
44372,2017,Summer
44373,2001,Fall
44374,2001,Summer
44375,2011,Spring
44376,2014,Fall
44377,2020,Spring
44378,2004,Spring
44379,2005,Summer
44380,2016,Spring
44381,2004,Summer
44382,2021,Fall
44383,2015,Spring
44384,2011,Spring
44385,2019,Spring
44386,2003,Spring
44387,2012,Spring
44388,2020,Spring
44389,2004,Summer
44390,2003,Spring
44391,2018,Summer
44392,2013,Spring
44393,2009,Fall
44394,2011,Spring
44395,2010,Spring
44396,2002,Spring
44397,2001,Spring
44398,2006,Fall
44399,2016,Summer
44400,2008,Summer
44401,2021,Spring
44402,2019,Summer
44403,2016,Summer
44404,2009,Spring
44405,2022,Summer
44406,2002,Spring
44407,2008,Spring
44408,2021,Spring
44409,2020,Fall
44410,2016,Spring
44411,2012,Fall
44412,2009,Spring
44413,2022,Spring
44414,2008,Spring
44415,2016,Summer
44416,2012,Spring
44417,2017,Summer
44418,2000,Fall
44419,2012,Summer
44420,2001,Spring
44421,2014,Summer
44422,2010,Fall
44423,2021,Spring
44424,2004,Summer
44425,2007,Summer
44426,2005,Summer
44427,2009,Summer
44428,2012,Fall
44429,2005,Spring
44430,2010,Summer
44431,2012,Spring
44432,2012,Spring
44433,2009,Summer
44434,2010,Summer
44435,2006,Spring
44436,2002,Fall
44437,2011,Fall
44438,2019,Summer
44439,2005,Summer
44440,2022,Spring
44441,2018,Summer
44442,2010,Summer
44443,2001,Fall
44444,2012,Spring
44445,2020,Spring
44446,2001,Fall
44447,2012,Summer
44448,2017,Spring
44449,2019,Fall
44450,2019,Spring
44451,2018,Summer
44452,2020,Summer
44453,2017,Summer
44454,2009,Spring
44455,2006,Summer
44456,2010,Fall
44457,2006,Spring
44458,2015,Fall
44459,2011,Summer
44460,2001,Fall
44461,2000,Spring
44462,2012,Summer
44463,2018,Spring
44464,2004,Fall
44465,2022,Spring
44466,2019,Fall
44467,2020,Summer
44468,2007,Summer
44469,2009,Spring
44470,2022,Spring
44471,2019,Fall
44472,2013,Spring
44473,2012,Summer
44474,2012,Fall
44475,2022,Summer
44476,2021,Spring
44477,2017,Fall
44478,2017,Summer
44479,2015,Fall
44480,2002,Fall
44481,2017,Fall
44482,2012,Fall
44483,2016,Fall
44484,2018,Spring
44485,2014,Fall
44486,2010,Fall
44487,2007,Fall
44488,2004,Summer
44489,2017,Spring
44490,2004,Summer
44491,2019,Spring
44492,2016,Spring
44493,2012,Fall
44494,2011,Fall
44495,2006,Fall
44496,2018,Fall
44497,2021,Summer
44498,2005,Spring
44499,2016,Spring
44500,2018,Summer
44501,2011,Fall
44502,2000,Fall
44503,2001,Fall
44504,2018,Fall
44505,2019,Summer
44506,2014,Summer
44507,2013,Fall
44508,2017,Spring
44509,2008,Spring
44510,2013,Spring
44511,2015,Summer
44512,2009,Fall
44513,2019,Fall
44514,2008,Summer
44515,2001,Fall
44516,2022,Spring
44517,2005,Summer
44518,2017,Summer
44519,2018,Fall
44520,2019,Fall
44521,2012,Fall
44522,2011,Summer
44523,2013,Summer
44524,2007,Fall
44525,2009,Spring
44526,2013,Summer
44527,2004,Summer
44528,2014,Summer
44529,2017,Spring
44530,2008,Summer
44531,2018,Spring
44532,2018,Spring
44533,2013,Summer
44534,2013,Fall
44535,2011,Fall
44536,2016,Fall
44537,2011,Spring
44538,2014,Summer
44539,2005,Summer
44540,2001,Summer
44541,2019,Summer
44542,2009,Spring
44543,2013,Fall
44544,2007,Fall
44545,2017,Summer
44546,2005,Spring
44547,2017,Spring
44548,2013,Spring
44549,2008,Fall
44550,2021,Spring
44551,2011,Fall
44552,2000,Spring
44553,2008,Fall
44554,2010,Spring
44555,2012,Fall
44556,2010,Spring
44557,2014,Spring
44558,2006,Fall
44559,2014,Fall
44560,2001,Fall
44561,2015,Summer
44562,2010,Summer
44563,2007,Fall
44564,2006,Summer
44565,2007,Spring
44566,2000,Fall
44567,2018,Fall
44568,2018,Fall
44569,2019,Summer
44570,2001,Summer
44571,2015,Fall
44572,2006,Summer
44573,2001,Fall
44574,2010,Summer
44575,2013,Summer
44576,2014,Spring
44577,2016,Spring
44578,2017,Summer
44579,2007,Fall
44580,2012,Summer
44581,2004,Fall
44582,2020,Fall
44583,2012,Fall
44584,2016,Spring
44585,2022,Fall
44586,2011,Spring
44587,2022,Summer
44588,2010,Spring
44589,2002,Fall
44590,2002,Summer
44591,2007,Spring
44592,2018,Fall
44593,2007,Summer
44594,2009,Summer
44595,2009,Spring
44596,2021,Fall
44597,2019,Summer
44598,2007,Spring
44599,2002,Spring
44600,2006,Spring
44601,2011,Fall
44602,2015,Fall
44603,2003,Spring
44604,2009,Spring
44605,2006,Fall
44606,2008,Fall
44607,2010,Spring
44608,2009,Spring
44609,2006,Summer
44610,2000,Fall
44611,2007,Summer
44612,2006,Summer
44613,2008,Fall
44614,2001,Fall
44615,2015,Fall
44616,2019,Fall
44617,2006,Summer
44618,2003,Fall
44619,2002,Spring
44620,2004,Spring
44621,2021,Fall
44622,2019,Summer
44623,2019,Summer
44624,2000,Spring
44625,2003,Summer
44626,2018,Fall
44627,2016,Spring
44628,2004,Summer
44629,2019,Summer
44630,2000,Fall
44631,2017,Spring
44632,2018,Summer
44633,2012,Spring
44634,2003,Fall
44635,2013,Summer
44636,2016,Summer
44637,2011,Fall
44638,2019,Fall
44639,2004,Fall
44640,2016,Spring
44641,2002,Summer
44642,2003,Fall
44643,2007,Spring
44644,2009,Fall
44645,2019,Spring
44646,2020,Spring
44647,2018,Summer
44648,2018,Summer
44649,2010,Summer
44650,2018,Fall
44651,2007,Summer
44652,2013,Fall
44653,2018,Summer
44654,2016,Fall
44655,2007,Summer
44656,2010,Fall
44657,2012,Spring
44658,2022,Summer
44659,2006,Summer
44660,2021,Fall
44661,2016,Fall
44662,2014,Fall
44663,2001,Fall
44664,2007,Spring
44665,2011,Spring
44666,2004,Fall
44667,2017,Spring
44668,2007,Fall
44669,2008,Spring
44670,2010,Spring
44671,2002,Spring
44672,2015,Spring
44673,2016,Spring
44674,2010,Spring
44675,2009,Fall
44676,2009,Fall
44677,2009,Summer
44678,2009,Summer
44679,2011,Summer
44680,2007,Fall
44681,2014,Fall
44682,2016,Fall
44683,2010,Summer
44684,2000,Fall
44685,2013,Fall
44686,2005,Spring
44687,2017,Spring
44688,2006,Fall
44689,2017,Spring
44690,2000,Summer
44691,2021,Summer
44692,2011,Spring
44693,2005,Fall
44694,2008,Spring
44695,2012,Fall
44696,2022,Spring
44697,2016,Fall
44698,2013,Fall
44699,2020,Fall
44700,2016,Summer
44701,2018,Fall
44702,2022,Summer
44703,2010,Spring
44704,2013,Spring
44705,2015,Fall
44706,2021,Summer
44707,2022,Summer
44708,2015,Summer
44709,2009,Fall
44710,2020,Summer
44711,2020,Summer
44712,2014,Fall
44713,2007,Fall
44714,2015,Summer
44715,2018,Fall
44716,2019,Fall
44717,2009,Summer
44718,2004,Spring
44719,2005,Summer
44720,2004,Summer
44721,2008,Summer
44722,2012,Fall
44723,2022,Fall
44724,2003,Fall
44725,2019,Summer
44726,2000,Spring
44727,2008,Spring
44728,2017,Summer
44729,2010,Fall
44730,2007,Spring
44731,2016,Summer
44732,2009,Summer
44733,2022,Summer
44734,2001,Summer
44735,2002,Summer
44736,2018,Summer
44737,2020,Fall
44738,2017,Summer
44739,2019,Summer
44740,2004,Summer
44741,2005,Spring
44742,2011,Spring
44743,2001,Fall
44744,2011,Spring
44745,2002,Fall
44746,2019,Fall
44747,2015,Spring
44748,2014,Fall
44749,2008,Fall
44750,2006,Summer
44751,2008,Summer
44752,2009,Fall
44753,2016,Fall
44754,2020,Spring
44755,2005,Summer
44756,2000,Spring
44757,2001,Fall
44758,2014,Summer
44759,2015,Spring
44760,2008,Spring
44761,2021,Spring
44762,2007,Summer
44763,2007,Spring
44764,2019,Spring
44765,2019,Summer
44766,2020,Fall
44767,2017,Spring
44768,2020,Fall
44769,2007,Fall
44770,2015,Spring
44771,2008,Fall
44772,2012,Summer
44773,2011,Summer
44774,2011,Spring
44775,2019,Fall
44776,2011,Fall
44777,2011,Summer
44778,2021,Spring
44779,2004,Fall
44780,2020,Fall
44781,2011,Summer
44782,2015,Fall
44783,2001,Spring
44784,2018,Spring
44785,2018,Spring
44786,2001,Summer
44787,2014,Fall
44788,2017,Summer
44789,2017,Summer
44790,2014,Fall
44791,2014,Summer
44792,2014,Fall
44793,2015,Fall
44794,2012,Spring
44795,2005,Summer
44796,2016,Spring
44797,2011,Fall
44798,2021,Fall
44799,2008,Spring
44800,2011,Fall
44801,2003,Fall
44802,2012,Fall
44803,2019,Fall
44804,2009,Spring
44805,2010,Summer
44806,2005,Fall
44807,2002,Fall
44808,2004,Summer
44809,2017,Summer
44810,2011,Fall
44811,2005,Spring
44812,2015,Summer
44813,2021,Spring
44814,2021,Summer
44815,2007,Summer
44816,2018,Spring
44817,2014,Summer
44818,2017,Spring
44819,2009,Spring
44820,2022,Spring
44821,2009,Spring
44822,2005,Summer
44823,2004,Summer
44824,2018,Summer
44825,2015,Summer
44826,2011,Summer
44827,2019,Fall
44828,2002,Summer
44829,2015,Spring
44830,2006,Fall
44831,2012,Fall
44832,2018,Spring
44833,2004,Fall
44834,2021,Fall
44835,2008,Spring
44836,2002,Spring
44837,2012,Fall
44838,2014,Spring
44839,2009,Spring
44840,2012,Fall
44841,2021,Summer
44842,2002,Summer
44843,2013,Spring
44844,2011,Spring
44845,2004,Summer
44846,2022,Fall
44847,2004,Spring
44848,2013,Spring
44849,2019,Fall
44850,2000,Fall
44851,2005,Fall
44852,2000,Spring
44853,2020,Summer
44854,2002,Fall
44855,2022,Fall
44856,2007,Summer
44857,2008,Fall
44858,2021,Spring
44859,2006,Fall
44860,2014,Spring
44861,2005,Spring
44862,2014,Spring
44863,2009,Fall
44864,2001,Fall
44865,2011,Fall
44866,2019,Spring
44867,2017,Summer
44868,2020,Summer
44869,2007,Spring
44870,2015,Spring
44871,2012,Summer
44872,2012,Summer
44873,2011,Spring
44874,2010,Spring
44875,2007,Summer
44876,2018,Fall
44877,2005,Fall
44878,2019,Fall
44879,2018,Spring
44880,2013,Spring
44881,2012,Summer
44882,2018,Summer
44883,2012,Summer
44884,2022,Summer
44885,2018,Spring
44886,2021,Spring
44887,2003,Fall
44888,2010,Fall
44889,2001,Summer
44890,2005,Fall
44891,2022,Summer
44892,2005,Spring
44893,2009,Summer
44894,2002,Summer
44895,2004,Fall
44896,2014,Summer
44897,2001,Spring
44898,2022,Fall
44899,2004,Spring
44900,2002,Summer
44901,2020,Summer
44902,2017,Spring
44903,2017,Summer
44904,2009,Summer
44905,2004,Spring
44906,2003,Fall
44907,2000,Fall
44908,2020,Spring
44909,2018,Summer
44910,2020,Summer
44911,2010,Spring
44912,2012,Summer
44913,2012,Fall
44914,2020,Spring
44915,2021,Spring
44916,2000,Fall
44917,2019,Summer
44918,2022,Summer
44919,2003,Spring
44920,2000,Spring
44921,2015,Spring
44922,2006,Summer
44923,2022,Spring
44924,2016,Spring
44925,2012,Fall
44926,2022,Summer
44927,2018,Summer
44928,2005,Fall
44929,2012,Spring
44930,2022,Fall
44931,2010,Summer
44932,2002,Spring
44933,2009,Spring
44934,2017,Fall
44935,2012,Summer
44936,2016,Summer
44937,2008,Summer
44938,2017,Spring
44939,2006,Spring
44940,2000,Fall
44941,2020,Summer
44942,2012,Spring
44943,2000,Summer
44944,2000,Fall
44945,2010,Summer
44946,2008,Summer
44947,2016,Spring
44948,2020,Spring
44949,2012,Summer
44950,2014,Fall
44951,2015,Spring
44952,2016,Spring
44953,2014,Fall
44954,2017,Summer
44955,2006,Fall
44956,2011,Summer
44957,2007,Summer
44958,2017,Spring
44959,2015,Summer
44960,2014,Spring
44961,2001,Fall
44962,2001,Summer
44963,2002,Fall
44964,2001,Spring
44965,2012,Spring
44966,2012,Summer
44967,2007,Spring
44968,2013,Fall
44969,2018,Fall
44970,2001,Fall
44971,2019,Fall
44972,2010,Summer
44973,2020,Fall
44974,2013,Summer
44975,2009,Spring
44976,2018,Summer
44977,2003,Summer
44978,2015,Fall
44979,2010,Spring
44980,2008,Fall
44981,2017,Summer
44982,2009,Spring
44983,2021,Spring
44984,2011,Fall
44985,2014,Spring
44986,2001,Fall
44987,2006,Spring
44988,2018,Summer
44989,2021,Summer
44990,2004,Spring
44991,2014,Spring
44992,2004,Summer
44993,2004,Spring
44994,2000,Spring
44995,2019,Summer
44996,2022,Summer
44997,2011,Fall
44998,2017,Summer
44999,2003,Spring
45000,2002,Fall
45001,2002,Summer
45002,2010,Fall
45003,2005,Summer
45004,2005,Spring
45005,2021,Spring
45006,2002,Spring
45007,2002,Spring
45008,2001,Summer
45009,2011,Summer
45010,2000,Fall
45011,2003,Fall
45012,2006,Summer
45013,2018,Summer
45014,2001,Summer
45015,2012,Fall
45016,2016,Fall
45017,2020,Summer
45018,2004,Summer
45019,2014,Fall
45020,2012,Summer
45021,2022,Fall
45022,2019,Spring
45023,2018,Spring
45024,2006,Spring
45025,2003,Summer
45026,2007,Fall
45027,2001,Summer
45028,2014,Fall
45029,2005,Fall
45030,2016,Spring
45031,2009,Summer
45032,2008,Spring
45033,2018,Summer
45034,2022,Summer
45035,2009,Summer
45036,2017,Spring
45037,2008,Summer
45038,2017,Summer
45039,2015,Fall
45040,2006,Fall
45041,2003,Fall
45042,2005,Fall
45043,2019,Spring
45044,2002,Summer
45045,2015,Summer
45046,2009,Fall
45047,2006,Summer
45048,2015,Spring
45049,2007,Fall
45050,2003,Summer
45051,2014,Summer
45052,2006,Spring
45053,2001,Summer
45054,2002,Summer
45055,2010,Summer
45056,2003,Fall
45057,2008,Fall
45058,2002,Spring
45059,2022,Summer
45060,2021,Summer
45061,2004,Fall
45062,2017,Summer
45063,2009,Spring
45064,2010,Summer
45065,2005,Spring
45066,2005,Fall
45067,2000,Summer
45068,2011,Spring
45069,2015,Summer
45070,2007,Spring
45071,2012,Summer
45072,2001,Summer
45073,2017,Summer
45074,2015,Summer
45075,2010,Summer
45076,2000,Fall
45077,2003,Spring
45078,2012,Fall
45079,2017,Fall
45080,2013,Summer
45081,2021,Fall
45082,2010,Fall
45083,2006,Fall
45084,2019,Fall
45085,2010,Fall
45086,2020,Spring
45087,2018,Spring
45088,2008,Summer
45089,2006,Summer
45090,2011,Spring
45091,2008,Summer
45092,2008,Summer
45093,2017,Summer
45094,2001,Summer
45095,2021,Fall
45096,2021,Summer
45097,2011,Summer
45098,2017,Fall
45099,2003,Spring
45100,2004,Spring
45101,2004,Spring
45102,2005,Summer
45103,2010,Summer
45104,2011,Summer
45105,2006,Spring
45106,2022,Summer
